gene_symbol,feature_is_filtered,feature_name,feature_reference,feature_biotype
ENSG00000254277,FALSE,RP11-1144P22.1,NCBITaxon:9606,gene
ENSG00000254278,FALSE,RP11-278I4.2,NCBITaxon:9606,gene
ENSG00000254279,FALSE,IGHVII-1-1,NCBITaxon:9606,gene
ENSG00000254287,FALSE,RP11-44K6.4,NCBITaxon:9606,gene
ENSG00000254288,FALSE,RP11-6I2.3,NCBITaxon:9606,gene
ENSG00000254289,FALSE,IGHV3-32,NCBITaxon:9606,gene
ENSG00000254290,FALSE,RP11-150O12.3,NCBITaxon:9606,gene
ENSG00000254291,FALSE,RP11-10J21.6,NCBITaxon:9606,gene
ENSG00000254292,FALSE,IGKV2D-14,NCBITaxon:9606,gene
ENSG00000254293,FALSE,CTB-158E9.1,NCBITaxon:9606,gene
ENSG00000254295,FALSE,CTC-308K20.2,NCBITaxon:9606,gene
ENSG00000254297,FALSE,CTC-286N12.1,NCBITaxon:9606,gene
ENSG00000254298,FALSE,CTB-17P3.4,NCBITaxon:9606,gene
ENSG00000254299,FALSE,LINC01944,NCBITaxon:9606,gene
ENSG00000254300,FALSE,LINC01111,NCBITaxon:9606,gene
ENSG00000254302,FALSE,RP11-431M3.1,NCBITaxon:9606,gene
ENSG00000254303,FALSE,RP11-398G24.2,NCBITaxon:9606,gene
ENSG00000254306,FALSE,RP11-150O12.4,NCBITaxon:9606,gene
ENSG00000254307,FALSE,KB-1608C10.2,NCBITaxon:9606,gene
ENSG00000254308,FALSE,IGLVIV-59,NCBITaxon:9606,gene
ENSG00000254314,FALSE,RP11-26M5.3,NCBITaxon:9606,gene
ENSG00000254315,FALSE,RP11-267M23.3,NCBITaxon:9606,gene
ENSG00000254317,FALSE,RP11-473O4.5,NCBITaxon:9606,gene
ENSG00000254319,FALSE,RP11-134O21.1,NCBITaxon:9606,gene
ENSG00000254321,FALSE,RP11-495O10.1,NCBITaxon:9606,gene
ENSG00000254325,FALSE,RP11-318K15.2,NCBITaxon:9606,gene
ENSG00000254326,FALSE,IGHV7-27,NCBITaxon:9606,gene
ENSG00000254329,FALSE,IGHVII-60-1,NCBITaxon:9606,gene
ENSG00000254330,FALSE,RP11-1D12.1,NCBITaxon:9606,gene
ENSG00000254333,FALSE,NDST1-AS1,NCBITaxon:9606,gene
ENSG00000254334,FALSE,RP11-24P4.1,NCBITaxon:9606,gene
ENSG00000254337,FALSE,RP11-865I6.2,NCBITaxon:9606,gene
ENSG00000254338,FALSE,MAFA-AS1,NCBITaxon:9606,gene
ENSG00000254339,FALSE,RP11-267L5.1,NCBITaxon:9606,gene
ENSG00000254340,FALSE,RP11-10A14.3,NCBITaxon:9606,gene
ENSG00000254343,FALSE,RP11-760H22.2,NCBITaxon:9606,gene
ENSG00000254344,FALSE,LINC01288,NCBITaxon:9606,gene
ENSG00000254345,FALSE,IGKV2D-23,NCBITaxon:9606,gene
ENSG00000254347,FALSE,RP11-351E7.1,NCBITaxon:9606,gene
ENSG00000254349,FALSE,MIR2052HG,NCBITaxon:9606,gene
ENSG00000254350,FALSE,RP11-542A14.1,NCBITaxon:9606,gene
ENSG00000254355,FALSE,IGLVI-68,NCBITaxon:9606,gene
ENSG00000254357,FALSE,RP11-628E19.2,NCBITaxon:9606,gene
ENSG00000254361,FALSE,RP11-238K6.2,NCBITaxon:9606,gene
ENSG00000254362,FALSE,RP11-14I17.3,NCBITaxon:9606,gene
ENSG00000254363,FALSE,CTB-131B5.5,NCBITaxon:9606,gene
ENSG00000254364,FALSE,KB-1615E4.3,NCBITaxon:9606,gene
ENSG00000254365,FALSE,CTB-180C19.1,NCBITaxon:9606,gene
ENSG00000254366,FALSE,RP11-38H17.1,NCBITaxon:9606,gene
ENSG00000254367,FALSE,RP11-211C9.1,NCBITaxon:9606,gene
ENSG00000254369,FALSE,HOXA-AS3,NCBITaxon:9606,gene
ENSG00000254370,FALSE,RP11-181B11.1,NCBITaxon:9606,gene
ENSG00000254372,FALSE,RP11-343P9.1,NCBITaxon:9606,gene
ENSG00000254377,FALSE,MIR124-2HG,NCBITaxon:9606,gene
ENSG00000254380,FALSE,RP11-317J10.4,NCBITaxon:9606,gene
ENSG00000254383,FALSE,RP11-465K16.1,NCBITaxon:9606,gene
ENSG00000254389,FALSE,RHPN1-AS1,NCBITaxon:9606,gene
ENSG00000254391,FALSE,CTC-529G1.1,NCBITaxon:9606,gene
ENSG00000254394,FALSE,CTD-2272D18.1,NCBITaxon:9606,gene
ENSG00000254395,FALSE,IGHV4-55,NCBITaxon:9606,gene
ENSG00000254396,FALSE,RP11-56F10.3,NCBITaxon:9606,gene
ENSG00000254397,FALSE,CTD-2371O3.2,NCBITaxon:9606,gene
ENSG00000254400,FALSE,RP11-732A19.8,NCBITaxon:9606,gene
ENSG00000254401,FALSE,LINC02752,NCBITaxon:9606,gene
ENSG00000254402,FALSE,LRRC24,NCBITaxon:9606,gene
ENSG00000254404,FALSE,RP11-703H8.9,NCBITaxon:9606,gene
ENSG00000254409,FALSE,RP11-613D13.4,NCBITaxon:9606,gene
ENSG00000254415,FALSE,SIGLEC14,NCBITaxon:9606,gene
ENSG00000254416,FALSE,LINC02732,NCBITaxon:9606,gene
ENSG00000254417,FALSE,LINC02584,NCBITaxon:9606,gene
ENSG00000254418,FALSE,SPON1-AS1,NCBITaxon:9606,gene
ENSG00000254419,FALSE,RP11-261P9.4,NCBITaxon:9606,gene
ENSG00000254420,FALSE,RP11-452H21.1,NCBITaxon:9606,gene
ENSG00000254422,FALSE,RP11-864G5.3,NCBITaxon:9606,gene
ENSG00000254427,FALSE,LINC02696,NCBITaxon:9606,gene
ENSG00000254428,FALSE,RP11-110I1.11,NCBITaxon:9606,gene
ENSG00000254429,FALSE,CTD-2562J17.7,NCBITaxon:9606,gene
ENSG00000254431,FALSE,RP11-550A5.2,NCBITaxon:9606,gene
ENSG00000254432,FALSE,RP11-33I11.2,NCBITaxon:9606,gene
ENSG00000254433,FALSE,RP11-677I18.3,NCBITaxon:9606,gene
ENSG00000254434,FALSE,CTD-2555I5.1,NCBITaxon:9606,gene
ENSG00000254438,FALSE,LINC02683,NCBITaxon:9606,gene
ENSG00000254440,FALSE,PBOV1,NCBITaxon:9606,gene
ENSG00000254443,FALSE,RP11-304C12.3,NCBITaxon:9606,gene
ENSG00000254444,FALSE,RP11-290F24.3,NCBITaxon:9606,gene
ENSG00000254450,FALSE,ALG9-IT1,NCBITaxon:9606,gene
ENSG00000254451,FALSE,CAPS2-AS1,NCBITaxon:9606,gene
ENSG00000254452,FALSE,RP11-867G23.4,NCBITaxon:9606,gene
ENSG00000254453,FALSE,"NAV2-AS2",NCBITaxon:9606,gene
ENSG00000254456,FALSE,LINC02699,NCBITaxon:9606,gene
ENSG00000254458,FALSE,RP11-867G23.13,NCBITaxon:9606,gene
ENSG00000254459,FALSE,RP11-91P24.7,NCBITaxon:9606,gene
ENSG00000254460,FALSE,RP11-939C17.4,NCBITaxon:9606,gene
ENSG00000254461,FALSE,RP11-755F10.3,NCBITaxon:9606,gene
ENSG00000254466,FALSE,OR4D10,NCBITaxon:9606,gene
ENSG00000254467,FALSE,RP11-634B22.4,NCBITaxon:9606,gene
ENSG00000254468,FALSE,RP11-304M2.6,NCBITaxon:9606,gene
ENSG00000254469,FALSE,RP11-849H4.2,NCBITaxon:9606,gene
ENSG00000254470,FALSE,AP5B1,NCBITaxon:9606,gene
ENSG00000254473,FALSE,RP11-522I20.3,NCBITaxon:9606,gene
ENSG00000254477,FALSE,AP000640.10,NCBITaxon:9606,gene
ENSG00000254480,FALSE,LINC02749,NCBITaxon:9606,gene
ENSG00000254484,FALSE,CTA-797E19.1,NCBITaxon:9606,gene
ENSG00000254485,FALSE,RP11-380O24.1,NCBITaxon:9606,gene
ENSG00000254486,FALSE,LINC02547,NCBITaxon:9606,gene
ENSG00000254488,FALSE,RP11-65G9.1,NCBITaxon:9606,gene
ENSG00000254489,FALSE,MPPED2-AS1,NCBITaxon:9606,gene
ENSG00000254495,FALSE,AP000487.4,NCBITaxon:9606,gene
ENSG00000254497,FALSE,CTD-2560E9.5,NCBITaxon:9606,gene
ENSG00000254499,FALSE,AC002056.5,NCBITaxon:9606,gene
ENSG00000254501,FALSE,AP003068.9,NCBITaxon:9606,gene
ENSG00000254505,FALSE,CHMP4A,NCBITaxon:9606,gene
ENSG00000254508,FALSE,FBXO3-DT,NCBITaxon:9606,gene
ENSG00000254510,FALSE,RP11-867G23.10,NCBITaxon:9606,gene
ENSG00000254511,FALSE,RP11-876F14.1,NCBITaxon:9606,gene
ENSG00000254514,FALSE,RP11-958J22.3,NCBITaxon:9606,gene
ENSG00000254516,FALSE,LINC02760,NCBITaxon:9606,gene
ENSG00000254518,FALSE,LINC02750,NCBITaxon:9606,gene
ENSG00000254519,FALSE,CTD-2210P24.1,NCBITaxon:9606,gene
ENSG00000254521,FALSE,SIGLEC12,NCBITaxon:9606,gene
ENSG00000254526,FALSE,RP11-466I1.1,NCBITaxon:9606,gene
ENSG00000254528,FALSE,RP11-728F11.4,NCBITaxon:9606,gene
ENSG00000254530,FALSE,LINC02755,NCBITaxon:9606,gene
ENSG00000254531,FALSE,FLJ20021,NCBITaxon:9606,gene
ENSG00000254532,FALSE,RP11-624D11.2,NCBITaxon:9606,gene
ENSG00000254533,FALSE,AF186192.1,NCBITaxon:9606,gene
ENSG00000254535,FALSE,PABPC4L,NCBITaxon:9606,gene
ENSG00000254538,FALSE,RP11-463D19.1,NCBITaxon:9606,gene
ENSG00000254539,FALSE,RP4-791M13.3,NCBITaxon:9606,gene
ENSG00000254540,FALSE,CTD-2140G10.4,NCBITaxon:9606,gene
ENSG00000254542,FALSE,"NAV2-AS3",NCBITaxon:9606,gene
ENSG00000254545,FALSE,RP11-84A19.3,NCBITaxon:9606,gene
ENSG00000254548,FALSE,RP11-429J17.5,NCBITaxon:9606,gene
ENSG00000254550,FALSE,OMP,NCBITaxon:9606,gene
ENSG00000254551,FALSE,RP11-727A23.7,NCBITaxon:9606,gene
ENSG00000254552,FALSE,XIRP2-AS1,NCBITaxon:9606,gene
ENSG00000254554,FALSE,RP11-351I24.1,NCBITaxon:9606,gene
ENSG00000254556,FALSE,AF131215.4,NCBITaxon:9606,gene
ENSG00000254557,FALSE,RP11-102F4.2,NCBITaxon:9606,gene
ENSG00000254559,FALSE,RP11-304M2.5,NCBITaxon:9606,gene
ENSG00000254560,FALSE,BBOX1-AS1,NCBITaxon:9606,gene
ENSG00000254561,FALSE,RP11-196E1.3,NCBITaxon:9606,gene
ENSG00000254562,FALSE,LINC01493,NCBITaxon:9606,gene
ENSG00000254563,FALSE,RP11-673F18.1,NCBITaxon:9606,gene
ENSG00000254566,FALSE,RP11-514F3.4,NCBITaxon:9606,gene
ENSG00000254568,FALSE,RP11-664I21.5,NCBITaxon:9606,gene
ENSG00000254571,FALSE,RP11-60I3.4,NCBITaxon:9606,gene
ENSG00000254573,FALSE,AP004550.1,NCBITaxon:9606,gene
ENSG00000254574,FALSE,RP11-429J17.4,NCBITaxon:9606,gene
ENSG00000254575,FALSE,RP11-3G21.1,NCBITaxon:9606,gene
ENSG00000254577,FALSE,RP11-484D2.4,NCBITaxon:9606,gene
ENSG00000254578,FALSE,CTD-2517M22.16,NCBITaxon:9606,gene
ENSG00000254580,FALSE,LINC02719,NCBITaxon:9606,gene
ENSG00000254584,FALSE,RP1-17K7.2,NCBITaxon:9606,gene
ENSG00000254585,FALSE,MAGEL2,NCBITaxon:9606,gene
ENSG00000254586,FALSE,RP11-358H18.3,NCBITaxon:9606,gene
ENSG00000254587,FALSE,RP11-360K13.1,NCBITaxon:9606,gene
ENSG00000254588,FALSE,ETS1-AS1,NCBITaxon:9606,gene
ENSG00000254592,FALSE,RP5-1173A5.1,NCBITaxon:9606,gene
ENSG00000254594,FALSE,LINC02686,NCBITaxon:9606,gene
ENSG00000254598,FALSE,CSNK2A3,NCBITaxon:9606,gene
ENSG00000254599,FALSE,RP11-115E19.1,NCBITaxon:9606,gene
ENSG00000254602,FALSE,AP000662.4,NCBITaxon:9606,gene
ENSG00000254604,FALSE,AP000487.6,NCBITaxon:9606,gene
ENSG00000254605,FALSE,RP11-626H12.2,NCBITaxon:9606,gene
ENSG00000254606,FALSE,RP11-22P4.2,NCBITaxon:9606,gene
ENSG00000254607,FALSE,RP11-115C10.1,NCBITaxon:9606,gene
ENSG00000254614,FALSE,AP003068.23,NCBITaxon:9606,gene
ENSG00000254619,FALSE,RP11-646J21.4,NCBITaxon:9606,gene
ENSG00000254620,FALSE,RP5-907D15.3,NCBITaxon:9606,gene
ENSG00000254622,FALSE,"NAV2-AS4",NCBITaxon:9606,gene
ENSG00000254625,FALSE,GS1-24F4.3,NCBITaxon:9606,gene
ENSG00000254626,FALSE,RP11-27G22.1,NCBITaxon:9606,gene
ENSG00000254627,FALSE,RP1-17K7.1,NCBITaxon:9606,gene
ENSG00000254630,FALSE,CTD-2530H12.7,NCBITaxon:9606,gene
ENSG00000254631,FALSE,RP11-702H23.4,NCBITaxon:9606,gene
ENSG00000254632,FALSE,RP11-21L23.4,NCBITaxon:9606,gene
ENSG00000254635,FALSE,WAC-AS1,NCBITaxon:9606,gene
ENSG00000254636,FALSE,ARMS2,NCBITaxon:9606,gene
ENSG00000254638,FALSE,RP11-356J5.4,NCBITaxon:9606,gene
ENSG00000254639,FALSE,CTD-2589M5.5,NCBITaxon:9606,gene
ENSG00000254641,FALSE,RP11-732A19.2,NCBITaxon:9606,gene
ENSG00000254645,FALSE,RP11-396O20.2,NCBITaxon:9606,gene
ENSG00000254647,FALSE,INS,NCBITaxon:9606,gene
ENSG00000254648,FALSE,RP11-713P17.4,NCBITaxon:9606,gene
ENSG00000254649,FALSE,RP11-452H21.2,NCBITaxon:9606,gene
ENSG00000254651,FALSE,RP11-430H10.3,NCBITaxon:9606,gene
ENSG00000254653,FALSE,RP11-702F3.1,NCBITaxon:9606,gene
ENSG00000254654,FALSE,LINC02685,NCBITaxon:9606,gene
ENSG00000254656,FALSE,RTL1,NCBITaxon:9606,gene
ENSG00000254659,FALSE,LINC02715,NCBITaxon:9606,gene
ENSG00000254661,FALSE,LINC02682,NCBITaxon:9606,gene
ENSG00000254662,FALSE,RP11-872D17.4,NCBITaxon:9606,gene
ENSG00000254664,FALSE,CTD-2560E9.3,NCBITaxon:9606,gene
ENSG00000254665,FALSE,RP11-152H18.3,NCBITaxon:9606,gene
ENSG00000254669,FALSE,RP5-945I17.2,NCBITaxon:9606,gene
ENSG00000254670,FALSE,RASSF10-DT,NCBITaxon:9606,gene
ENSG00000254675,FALSE,RP11-7I15.4,NCBITaxon:9606,gene
ENSG00000254676,FALSE,RP11-727A23.4,NCBITaxon:9606,gene
ENSG00000254680,FALSE,RP11-265D17.2,NCBITaxon:9606,gene
ENSG00000254682,FALSE,RP11-660L16.2,NCBITaxon:9606,gene
ENSG00000254685,FALSE,FPGT,NCBITaxon:9606,gene
ENSG00000254686,FALSE,RP1-276E15.1,NCBITaxon:9606,gene
ENSG00000254687,FALSE,RP11-162D9.3,NCBITaxon:9606,gene
ENSG00000254688,FALSE,RP11-47J17.3,NCBITaxon:9606,gene
ENSG00000254689,FALSE,LINC02235,NCBITaxon:9606,gene
ENSG00000254690,FALSE,GS1-393G12.12,NCBITaxon:9606,gene
ENSG00000254691,FALSE,RP11-91P24.5,NCBITaxon:9606,gene
ENSG00000254693,FALSE,RP11-58K22.5,NCBITaxon:9606,gene
ENSG00000254694,FALSE,RP11-50B3.4,NCBITaxon:9606,gene
ENSG00000254695,FALSE,RP11-396O20.1,NCBITaxon:9606,gene
ENSG00000254698,FALSE,RP11-659G9.3,NCBITaxon:9606,gene
ENSG00000254699,FALSE,LINC02695,NCBITaxon:9606,gene
ENSG00000254703,FALSE,SENCR,NCBITaxon:9606,gene
ENSG00000254705,FALSE,RP11-675M1.2,NCBITaxon:9606,gene
ENSG00000254707,FALSE,RP11-35J10.4,NCBITaxon:9606,gene
ENSG00000254710,FALSE,CTD-2216M2.1,NCBITaxon:9606,gene
ENSG00000254718,FALSE,CTD-2184C24.2,NCBITaxon:9606,gene
ENSG00000254721,FALSE,RP11-805J14.5,NCBITaxon:9606,gene
ENSG00000254726,FALSE,MEX3A,NCBITaxon:9606,gene
ENSG00000254731,FALSE,CTD-2005H7.1,NCBITaxon:9606,gene
ENSG00000254733,FALSE,RP11-317J19.1,NCBITaxon:9606,gene
ENSG00000254734,FALSE,CTD-3138F19.1,NCBITaxon:9606,gene
ENSG00000254737,FALSE,OR10G4,NCBITaxon:9606,gene
ENSG00000254739,FALSE,RP13-46H24.1,NCBITaxon:9606,gene
ENSG00000254740,FALSE,RP11-334E6.3,NCBITaxon:9606,gene
ENSG00000254741,FALSE,RP11-661A12.7,NCBITaxon:9606,gene
ENSG00000254744,FALSE,CTD-3076O17.1,NCBITaxon:9606,gene
ENSG00000254746,FALSE,RP11-958J22.1,NCBITaxon:9606,gene
ENSG00000254753,FALSE,RP11-480O10.1,NCBITaxon:9606,gene
ENSG00000254754,FALSE,RP11-20J1.1,NCBITaxon:9606,gene
ENSG00000254756,FALSE,RP11-867G23.12,NCBITaxon:9606,gene
ENSG00000254757,FALSE,RP13-726E6.1,NCBITaxon:9606,gene
ENSG00000254760,FALSE,CTD-2616J11.3,NCBITaxon:9606,gene
ENSG00000254762,FALSE,RP11-867G23.2,NCBITaxon:9606,gene
ENSG00000254768,FALSE,CTD-2140G10.2,NCBITaxon:9606,gene
ENSG00000254772,FALSE,EEF1G,NCBITaxon:9606,gene
ENSG00000254775,FALSE,RP11-27P7.1,NCBITaxon:9606,gene
ENSG00000254777,FALSE,AC022182.1,NCBITaxon:9606,gene
ENSG00000254787,FALSE,CTD-2537O9.1,NCBITaxon:9606,gene
ENSG00000254789,FALSE,RP11-531H8.2,NCBITaxon:9606,gene
ENSG00000254790,FALSE,RP11-680F20.4,NCBITaxon:9606,gene
ENSG00000254791,FALSE,FAR1-IT1,NCBITaxon:9606,gene
ENSG00000254802,FALSE,AC022182.3,NCBITaxon:9606,gene
ENSG00000254804,FALSE,RP11-674C21.9,NCBITaxon:9606,gene
ENSG00000254810,FALSE,RP11-672A2.4,NCBITaxon:9606,gene
ENSG00000254812,FALSE,RP11-661A12.12,NCBITaxon:9606,gene
ENSG00000254813,FALSE,RP11-252C15.1,NCBITaxon:9606,gene
ENSG00000254814,FALSE,RP11-535A19.1,NCBITaxon:9606,gene
ENSG00000254815,FALSE,LMNTD2-AS1,NCBITaxon:9606,gene
ENSG00000254819,FALSE,ANO3-AS1,NCBITaxon:9606,gene
ENSG00000254820,FALSE,CTD-2019O4.1,NCBITaxon:9606,gene
ENSG00000254821,FALSE,RP3-400B16.4,NCBITaxon:9606,gene
ENSG00000254822,FALSE,RP11-375D13.3,NCBITaxon:9606,gene
ENSG00000254823,FALSE,LINC02727,NCBITaxon:9606,gene
ENSG00000254826,FALSE,CTD-2530H12.2,NCBITaxon:9606,gene
ENSG00000254827,FALSE,SLC22A18AS,NCBITaxon:9606,gene
ENSG00000254829,FALSE,RP11-7I15.3,NCBITaxon:9606,gene
ENSG00000254830,FALSE,RP11-99C10.1,NCBITaxon:9606,gene
ENSG00000254833,FALSE,RP11-50B3.2,NCBITaxon:9606,gene
ENSG00000254834,FALSE,OR5M10,NCBITaxon:9606,gene
ENSG00000254835,FALSE,RNF185-AS1,NCBITaxon:9606,gene
ENSG00000254836,FALSE,RP1-17K7.3,NCBITaxon:9606,gene
ENSG00000254837,FALSE,AP001372.2,NCBITaxon:9606,gene
ENSG00000254839,FALSE,AF131215.6,NCBITaxon:9606,gene
ENSG00000254842,FALSE,LINC02551,NCBITaxon:9606,gene
ENSG00000254844,FALSE,RP11-728F11.3,NCBITaxon:9606,gene
ENSG00000254846,FALSE,RP11-203M5.2,NCBITaxon:9606,gene
ENSG00000254847,FALSE,RP11-51B23.3,NCBITaxon:9606,gene
ENSG00000254852,FALSE,NPIPA2,NCBITaxon:9606,gene
ENSG00000254854,FALSE,CTD-2523D13.2,NCBITaxon:9606,gene
ENSG00000254855,FALSE,RP11-867G23.1,NCBITaxon:9606,gene
ENSG00000254858,FALSE,MPV17L2,NCBITaxon:9606,gene
ENSG00000254859,FALSE,RP11-661A12.5,NCBITaxon:9606,gene
ENSG00000254860,FALSE,TMEM9B-AS1,NCBITaxon:9606,gene
ENSG00000254861,FALSE,RP11-945A11.2,NCBITaxon:9606,gene
ENSG00000254862,FALSE,LGR4-AS1,NCBITaxon:9606,gene
ENSG00000254863,FALSE,LINC02744,NCBITaxon:9606,gene
ENSG00000254864,FALSE,CTD-2516F10.4,NCBITaxon:9606,gene
ENSG00000254865,FALSE,RP11-748C4.1,NCBITaxon:9606,gene
ENSG00000254872,FALSE,LINC02688,NCBITaxon:9606,gene
ENSG00000254873,FALSE,RP11-770J1.5,NCBITaxon:9606,gene
ENSG00000254874,FALSE,RP11-676F20.1,NCBITaxon:9606,gene
ENSG00000254878,FALSE,CTD-3096P4.1,NCBITaxon:9606,gene
ENSG00000254879,FALSE,PTPRJ-AS1,NCBITaxon:9606,gene
ENSG00000254880,FALSE,PKNOX2-AS1,NCBITaxon:9606,gene
ENSG00000254885,FALSE,RP11-802F5.1,NCBITaxon:9606,gene
ENSG00000254887,FALSE,CTC-378H22.1,NCBITaxon:9606,gene
ENSG00000254894,FALSE,"NAV2-AS1",NCBITaxon:9606,gene
ENSG00000254896,FALSE,OPCML-IT1,NCBITaxon:9606,gene
ENSG00000254898,FALSE,RP11-513D5.2,NCBITaxon:9606,gene
ENSG00000254900,FALSE,RP11-152H18.4,NCBITaxon:9606,gene
ENSG00000254901,FALSE,BORCS8,NCBITaxon:9606,gene
ENSG00000254902,FALSE,ANO1-AS1,NCBITaxon:9606,gene
ENSG00000254905,FALSE,RP11-712L6.7,NCBITaxon:9606,gene
ENSG00000254906,FALSE,RP11-701I24.3,NCBITaxon:9606,gene
ENSG00000254907,FALSE,RP11-484D2.2,NCBITaxon:9606,gene
ENSG00000254910,FALSE,RP11-326C3.7,NCBITaxon:9606,gene
ENSG00000254911,FALSE,SCARNA9,NCBITaxon:9606,gene
ENSG00000254913,FALSE,RP4-791M13.5,NCBITaxon:9606,gene
ENSG00000254919,FALSE,RP11-698N11.2,NCBITaxon:9606,gene
ENSG00000254921,FALSE,RP11-236J17.6,NCBITaxon:9606,gene
ENSG00000254927,FALSE,RP11-98J9.2,NCBITaxon:9606,gene
ENSG00000254928,FALSE,RP11-702H23.6,NCBITaxon:9606,gene
ENSG00000254930,FALSE,LINC02545,NCBITaxon:9606,gene
ENSG00000254932,FALSE,RP11-687M24.8,NCBITaxon:9606,gene
ENSG00000254933,FALSE,RP11-619A14.2,NCBITaxon:9606,gene
ENSG00000254934,FALSE,LINC00678,NCBITaxon:9606,gene
ENSG00000254936,FALSE,AF131215.3,NCBITaxon:9606,gene
ENSG00000254938,FALSE,RP11-688I9.4,NCBITaxon:9606,gene
ENSG00000254942,FALSE,RP5-1160K1.8,NCBITaxon:9606,gene
ENSG00000254943,FALSE,RP11-664I21.6,NCBITaxon:9606,gene
ENSG00000254946,FALSE,LINC02751,NCBITaxon:9606,gene
ENSG00000254951,FALSE,RP11-494M8.4,NCBITaxon:9606,gene
ENSG00000254952,FALSE,LINC02705,NCBITaxon:9606,gene
ENSG00000254960,FALSE,KIRREL3-AS2,NCBITaxon:9606,gene
ENSG00000254963,FALSE,CTD-2562J17.9,NCBITaxon:9606,gene
ENSG00000254964,FALSE,RP11-831H9.3,NCBITaxon:9606,gene
ENSG00000254966,FALSE,RP11-1081L13.4,NCBITaxon:9606,gene
ENSG00000254968,FALSE,LINC02763,NCBITaxon:9606,gene
ENSG00000254971,FALSE,RP11-313I2.11,NCBITaxon:9606,gene
ENSG00000254972,FALSE,RP11-167J8.3,NCBITaxon:9606,gene
ENSG00000254973,FALSE,RP11-429J17.7,NCBITaxon:9606,gene
ENSG00000254975,FALSE,RP11-672A2.3,NCBITaxon:9606,gene
ENSG00000254980,FALSE,RP11-794P6.6,NCBITaxon:9606,gene
ENSG00000254983,FALSE,RP11-573E11.2,NCBITaxon:9606,gene
ENSG00000254985,FALSE,RSF1-IT2,NCBITaxon:9606,gene
ENSG00000254986,FALSE,DPP3,NCBITaxon:9606,gene
ENSG00000254987,FALSE,RP11-563P16.1,NCBITaxon:9606,gene
ENSG00000254988,FALSE,CTD-2547H18.1,NCBITaxon:9606,gene
ENSG00000254989,FALSE,RP11-469N6.3,NCBITaxon:9606,gene
ENSG00000254990,FALSE,RP11-108O10.2,NCBITaxon:9606,gene
ENSG00000254991,FALSE,RP13-631K18.3,NCBITaxon:9606,gene
ENSG00000254997,FALSE,KRTAP5-9,NCBITaxon:9606,gene
ENSG00000254999,FALSE,BRK1,NCBITaxon:9606,gene
ENSG00000255002,FALSE,LINC02324,NCBITaxon:9606,gene
ENSG00000255004,FALSE,SLC1A2-AS1,NCBITaxon:9606,gene
ENSG00000255005,FALSE,RP11-90K17.2,NCBITaxon:9606,gene
ENSG00000255007,FALSE,LINC02489,NCBITaxon:9606,gene
ENSG00000255008,FALSE,LINC02739,NCBITaxon:9606,gene
ENSG00000255009,FALSE,UBTFL1,NCBITaxon:9606,gene
ENSG00000255012,FALSE,OR5M1,NCBITaxon:9606,gene
ENSG00000255015,FALSE,RP11-716H6.1,NCBITaxon:9606,gene
ENSG00000255020,FALSE,AF131216.5,NCBITaxon:9606,gene
ENSG00000255021,FALSE,RP11-536I6.2,NCBITaxon:9606,gene
ENSG00000255026,FALSE,RP11-326C3.2,NCBITaxon:9606,gene
ENSG00000255027,FALSE,RP11-680F20.9,NCBITaxon:9606,gene
ENSG00000255028,FALSE,RP11-708B6.2,NCBITaxon:9606,gene
ENSG00000255029,FALSE,CTD-3012A18.1,NCBITaxon:9606,gene
ENSG00000255031,FALSE,RP11-802E16.3,NCBITaxon:9606,gene
ENSG00000255032,FALSE,TSPAN18-AS1,NCBITaxon:9606,gene
ENSG00000255038,FALSE,RP11-1167A19.2,NCBITaxon:9606,gene
ENSG00000255039,FALSE,LINC02553,NCBITaxon:9606,gene
ENSG00000255041,FALSE,RP11-430H10.4,NCBITaxon:9606,gene
ENSG00000255043,FALSE,"NAV2-AS5",NCBITaxon:9606,gene
ENSG00000255045,FALSE,RP11-677M14.2,NCBITaxon:9606,gene
ENSG00000255046,FALSE,RP11-297N6.4,NCBITaxon:9606,gene
ENSG00000255050,FALSE,RP11-661A12.9,NCBITaxon:9606,gene
ENSG00000255052,FALSE,FAM66D,NCBITaxon:9606,gene
ENSG00000255060,FALSE,RP11-219O3.2,NCBITaxon:9606,gene
ENSG00000255062,FALSE,RP11-712L6.5,NCBITaxon:9606,gene
ENSG00000255067,FALSE,RP11-47J17.1,NCBITaxon:9606,gene
ENSG00000255072,FALSE,PIGY,NCBITaxon:9606,gene
ENSG00000255076,FALSE,CTD-2023J5.1,NCBITaxon:9606,gene
ENSG00000255079,FALSE,LINC02704,NCBITaxon:9606,gene
ENSG00000255081,FALSE,RP11-263C24.1,NCBITaxon:9606,gene
ENSG00000255082,FALSE,GRM5-AS1,NCBITaxon:9606,gene
ENSG00000255084,FALSE,RP11-843A23.1,NCBITaxon:9606,gene
ENSG00000255087,FALSE,RP11-168K9.1,NCBITaxon:9606,gene
ENSG00000255089,FALSE,RP11-326C3.10,NCBITaxon:9606,gene
ENSG00000255091,FALSE,RP11-495O11.1,NCBITaxon:9606,gene
ENSG00000255092,FALSE,RP11-58K22.4,NCBITaxon:9606,gene
ENSG00000255094,FALSE,RP11-406D1.2,NCBITaxon:9606,gene
ENSG00000255097,FALSE,RP11-5L12.1,NCBITaxon:9606,gene
ENSG00000255100,FALSE,RP11-21L23.3,NCBITaxon:9606,gene
